review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
Good quality thyroid,"It is a good product, but very expensive,  considering that it is only the Thyroid of a cow. But alas there are not many sellers of it",4,2022-09-13T05:38:11.000Z,Sara Abrehet-Salgado,10258,Precision Digital Gemini 20 Scale,1eqwkmhcf9qec,lifegivingstore
So far it seems great,It took a long time to get to Australia and the price was way more than I expected. Haha I thought it was in Aussie dollars. So probably can’t afford it again. I’m only on day three of taking it so haven’t noticed much yet but I know it will be great for me.,5,2022-09-07T03:30:39.000Z,Esther Macdonald,10230,Grass Fed Beef Bull Testicle Supplement - Orchidic,1eqwkmhcf9qec,lifegivingstore
Good Brain,"Much better deal than your competitor.

I will be buying many more from you. 

New Zealand Grass fed Bovine Brain !",5,2022-09-03T14:25:39.000Z,John Hendrickson,10250,Grass Fed Beef Brain,1eqwkmhcf9qec,lifegivingstore
Thankful lady,Love this product. I have more energy now than I had using synthroid.,5,2022-08-29T12:07:50.000Z,Pamela Fielding,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Thank God!,"Not only are the people extremely helpful, but the NDT works perfectly!  Proven effective by quarterly blood work, and my doctor approves.",5,2022-08-25T06:57:29.000Z,Customer,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
NDT,"Thank you for your store! So far, I love the powder with scoop and am taking as instructed. I'm on track to increase the dose to three scoops a day tomorrow. I will have to see how I feel and what my labs are in September for a better review. Thank you again! ",5,2022-08-25T03:22:00.000Z,Claudine Hendrix,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
1st Timer,I felt like I was doing something very good for myself.  I will purchase again. -. Sandra B.,5,2022-08-25T02:33:55.000Z,Sandra Brown,10250,Grass Fed Beef Brain,1eqwkmhcf9qec,lifegivingstore
Saved my life!,The Grass Fed Beef Thyroid worked when no other medication did. I am so grateful for this product.,5,2022-08-24T17:47:37.000Z,Brandy Porche,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
,Very good product,5,2022-08-22T11:59:46.000Z,Nina Reilstad,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Love the Cascara Sagrada,It works!,5,2022-08-11T02:19:40.000Z,Daphne Blumenthal,10123,Cascara Sagrada,1eqwkmhcf9qec,lifegivingstore
,Vitamin B3  Niacinamide Powder USP Grade,5,2022-08-01T16:13:34.000Z,Luiza Zuraw,10274,vitamin b3 niacinamide powder usp grade,1eqwkmhcf9qec,lifegivingstore
It works,It works for me … i think my Libido is crayze when i use them. . and it helps me with my training… good Product,5,2022-07-22T08:44:12.000Z,Ardijan Sokoli,10230,Grass Fed Beef Bull Testicle Supplement - Orchidic,1eqwkmhcf9qec,lifegivingstore
Thank you,Great product. It worked. No more hypothyroid.,5,2022-07-20T03:27:54.000Z,Kim Rogers,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Excellent product,Using this while I continue to work with my doctor on diagnosis. I definitely feel better. This saved me from extra months of miserable hypothyroid symotoms.,5,2022-07-19T22:34:20.000Z,Courtney M,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
,Cocoa Butter - Organic & Fair Trade Certified,5,2022-07-18T03:39:11.000Z,Luiza Zuraw,10372,Cocoa Butter - Organic &amp; Fair Trade Certified,1eqwkmhcf9qec,lifegivingstore
Great product!,"Improved digestion, dosage of ox bile was a little high for my personal needs, but other than this, great!",5,2022-07-17T03:02:36.000Z,Colby Wallace,16524,Grass Fed Gallbladder &amp; Ox Bile,1eqwkmhcf9qec,lifegivingstore
Works,If you are needing thyroid support don't hesitate to buy this it really works.,5,2022-07-13T12:23:30.000Z,Christina Bell,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Great news,This product has helped me to cut down on my regular dose of prescription thyroid,5,2022-07-07T18:34:03.000Z,Andrea Landry,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
Bull testicles,These are great  for your testosterone,5,2022-07-07T03:56:33.000Z,Maher Yasin,10230,Grass Fed Beef Bull Testicle Supplement - Orchidic,1eqwkmhcf9qec,lifegivingstore
,Great Product!  Hope to get the Prostate Supplement again Too!,5,2022-07-06T13:32:22.000Z,Ed Westberry,10230,Grass Fed Beef Bull Testicle Supplement - Orchidic,1eqwkmhcf9qec,lifegivingstore
,"I bought it from you after I asked if you source your ingredients from
China. You told me no so trusting your truthfulness I bought from you as I do not trust nor do I want
To buy anything from communist china.",5,2022-07-06T06:15:15.000Z,Marky Lynn Quayle,10142,Vitamin C Powder- Quali-C by DSM,1eqwkmhcf9qec,lifegivingstore
,"Great product, great service",5,2022-07-05T21:25:09.000Z,Patty Lermer,10123,Cascara Sagrada,1eqwkmhcf9qec,lifegivingstore
Can't thank you enough!,"After numerous failures with both artificial and natural thyroid medications over the years and becoming Doctor-less due to a switch in insurance, I sought natural thyroid products online and started using online labs to check my blood work. This natural desiccated thyroid is a GREAT product. .. no additives, no fillers, no nonsense. I titrated up, found my sweet spot, and my labs look great! Thank you, thank you, thank you!",5,2022-07-01T20:21:05.000Z,Sarah Windland,10210,Grass Fed Beef Thyroid - Natural Desiccated Thyroid Supplement - NDT,1eqwkmhcf9qec,lifegivingstore
"Easy to use, gentle light","We already had the LGS11 model which I use often, but my teen found the light too bright and offputting. So we got the LGS8 for her and she likes it a lot. She uses it on her joints (juvenile RA) and belly (GB issues).",5,2022-06-30T17:43:36.000Z,Esther N.,10105,infrared handheld device 760nm 830nm lgs8,1eqwkmhcf9qec,lifegivingstore
: GOOD-STUFF.,: GREAT-COMPANY.,5,2022-06-30T00:28:39.000Z,marc baptie,10268,glycine powder usp grade,1eqwkmhcf9qec,lifegivingstore
Beef Collagen,"I always have trouble knowing what actually works for me.  I have tried many different collagens and couldn’t tell the difference.  I have been using this for over a month and one thing I did notice is that my eyelashes are growing.  It may not seem like a big deal, but it’s an awesome thing for me.  I am def going to continue using this.  It has no flavor and mixes well in my shakes.  So far it gets a 5!   Shipping is so fast from this company as well.",5,2022-06-26T20:18:11.000Z,Dina Wassmer,10213,collagen hydrolysate beef grass fed,1eqwkmhcf9qec,lifegivingstore
Works Great,I had a total thyroidectomy and have been doing great on this. My labs are perfect also. Switched to this after many other thyroid meds were suboptimal. ..,5,2022-06-15T00:29:00.000Z,Margaret Forrest,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Strong as a bull,"I use between 2-4 grams per day (7 to 10 capsules) along with about half that amount of bovine prostate. Cycle 5 days on, 2 days off. Great supplements for strength, energy and helps max out my T levels along with other herbs.",5,2022-06-13T18:11:18.000Z,AB,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Great product!,Noticed a huge improvement taking this brand versus another well known brand I was using. Ordering again!!,5,2022-06-13T04:27:32.000Z,Jessica DABDOUB,16524,grass fed gallbladder ox bile,1eqwkmhcf9qec,lifegivingstore
Tastes great all by itself,I haven’t really used it regularly to be able to say anything more then it tastes great . I do not add anything to it,3,2022-06-08T01:54:23.000Z,Gena Mayers,10103,Pau D'arco  (Tabebuia Avellanedae),1eqwkmhcf9qec,lifegivingstore
Makes the best deodorant,Just add water to make a thick consistency and apply a small dab with fingers.  It does not stain clothes and works wonderfully.,5,2022-06-07T02:22:22.000Z,Maggie ,10215,magnesium hydroxide powder usp grade,1eqwkmhcf9qec,lifegivingstore
Wood soap holder,Love the wood soap holder.  Very well made.  Highly recommend!,5,2022-06-07T01:05:19.000Z,Margaret Dirck,10224,Wood Soap Holder,1eqwkmhcf9qec,lifegivingstore
So far I like it very much and would like to order more.,I'm waiting until month's end when my doctor will review my blood test to see if there is any improvement in my thyroid. I see him once every 3 months.,5,2022-06-06T01:17:41.000Z,Marky Lynn Quayle,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Awesome NDT!,Very effective and affordable,5,2022-06-05T01:07:45.000Z,Ronald Beheler,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
A Natural way to support your Thyroid.,"Thank you for this Natural and clean product, it has improved my health.",5,2022-06-02T02:22:57.000Z,Tanya Lowe,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Lovely relief,This item has brought me much relief from a sinus/postnasal condition that has plagued me for years. It has diminished in effects and it’s even even seemed to have diminished the wrinkles around that area and cleared uno the skin. I will be getting another one!,5,2022-05-25T18:08:27.000Z,Uhane,10115,deep red 670nm handheld device lgs7,1eqwkmhcf9qec,lifegivingstore
No thyroid,I had my thyroid removed over 15 years ago and have been able to get off all other medications for the past year using this!,5,2022-05-21T13:09:10.000Z,Melissa Smith,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Love my red therapy panel.,Love my red light therapy. !!!   It’s already helping arthritic joints for me.  Use it 4-5 times weekly. Sometimes twice a day.,5,2022-05-19T15:56:02.000Z,William McKee,10378,"BL11: Orange, Red &amp; Infrared 620nm - 670nm - 760nm - 830nm",1eqwkmhcf9qec,lifegivingstore
After starting thyroid supplement I notice that my lower back is not as painful as before.  Subtl. ..,Thank you.,5,2022-05-19T02:00:02.000Z,Dante Cortez,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
My husband has increased his testosterone!,This supplement was not something that was easy to convince my husband to try out! But within 2 weeks he was sleeping through the night after months of restless sleep and his “mojo” is back too. We will be lifelong customers.,5,2022-05-12T00:32:25.000Z,Elizabeth Reynolds,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
It’s AWESOME!,I have Hashimoto’s and it’s really helping me turn around my thyroid issues.,5,2022-05-11T06:07:33.000Z,Brandy Porche,10256,Grass Fed Lamb Thymus,1eqwkmhcf9qec,lifegivingstore
Great quality,"This is just the best, great quality, easily dissolves in water and I simply trust this company!",5,2022-05-09T17:13:09.000Z,Julie van Bakergem,10142,vitamin c quali c by dsm,1eqwkmhcf9qec,lifegivingstore
Great product,"Since I been taking this product my swimming is better I feel stronger, can’t wait for it to restock so I can order more of it.  Thank you",5,2022-05-04T00:14:27.000Z,Dante Cortez,10230,grass fed beef bull testicle supplement,1eqwkmhcf9qec,lifegivingstore
Absolutely the best NDT ever,"I have tried them all. You do not want to be using the prescription NDT as they have many really bad additives, (dextrose, modified corn etc - additives that once might be ok but if you really do not want to consume these daily for years. ) Here you avoid all the additives including the capsule. And anyway this powder is so much more powerful than any other NDT. So prescription NDT is not an option for me, synthetic hormones do not work (they just keep you ill forever) so I have tried many over the counter NDTs and this is by far the best. Thank thank thank you for leaving it in just powder form. It will take some time to adjust the correct dose, start really slow, and you might also need to adjust it after some time. I need more in the winter (understandably) and less in the summer. I use about 2 packets a month so it is not cheap (and I have been using this one for a few years) so it is not cheap but it is an investment into yourself and that is the best investment you can make. Thank you LGS for this product!",5,2022-05-02T08:22:52.000Z,Veronika ,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
This is a life saver,Ran out of my porcine and couldn't get it for awhile and was afraid I'd get ulcers again.  This bovine NDT was shipped quick and did the job.  I didn't have to go long enough without and NDT to have the digestion slow down and get ulcers.  This works!  I might switch over to it permanently.,5,2022-04-29T18:13:32.000Z,Karen Garside,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Fresh,Excellent dessicated product.,5,2022-04-29T01:08:52.000Z,Jason Dokken,10210,grass fed beef thyroid natural desiccated thyroid ndt,1eqwkmhcf9qec,lifegivingstore
Wonderful product,"We haven’t gotten sick since using the Nano Soma.  My son was catching anything that came along.  Now, he has stayed healthy along with the rest of my family using this product.  Thank you so much",5,2022-04-28T03:27:52.000Z,Craig Bunnell,18421,nano soma,1eqwkmhcf9qec,lifegivingstore
more energy,Seems to be helping with more energy.,5,2022-04-27T19:32:30.000Z,Tami Noffsinger,10274,vitamin b3 niacinamide powder usp grade,1eqwkmhcf9qec,lifegivingstore
My dogs love it,I use this product on my older rescued dogs who are arthritic.  Seems to help and also keeps their immune system strong.  I use it with CBD.  Have not tried it myself as I am a vegan for over 40 years.,5,2022-04-27T02:28:37.000Z,Deby Estel,10256,grass fed lamb thymus glandular,1eqwkmhcf9qec,lifegivingstore
