review_title,review_text,rating,review_date,reviewer_name,product_id,product_name,WSID,Store name
All the ink your printer will ever need,"I've been a swift ink customer since swift ink came onto the web.  Never had an issue with a cartridge, I've only lost printers due to wearing them out, or lightning strikes.  Best quality cartridges at lowest prices.  Instant shipping (my orders arrive next day), first rate customer service - what more can you ask ?",5,2021-05-04T01:52:43.000Z,Stephen Hurff,5351,Compatible Brother LC79 10-Set Ink Cartridges: 4 Black & 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht819,swiftink
great product,"As good as rhe original but at a better price,Long lasting cartridge with premium ink,",5,2021-05-04T01:19:30.000Z,Fred Kaufman,4669,Remanufactured Canon CL-246XL Color Ink Cartridge - 8280B001AA,1gm0fkmh7pht820,swiftink
,Good job inking !!!,5,2021-05-04T00:56:11.000Z,Deez ! ,3891,Remanufactured Hewlett Packard C2P07AN / HP 62XL High Yield Color Ink Cartridge,1gm0fkmh7pht821,swiftink
gr8 people,Super fast delivery and they stand by their products.,5,2021-05-04T00:29:57.000Z,David Smith,4481,Compatible HP 48A (CF248A) JUMBO Black Toner Cartridge (2000 Page Yield),1gm0fkmh7pht822,swiftink
,Remanufactured Replacement for Epson T252XL120 High Yield Black Ink Cartridge,4,2021-05-03T23:38:18.000Z,Ron Santoro,6258,Remanufactured Epson 252XL High Yield Black Ink Cartridge - T252XL120,1gm0fkmh7pht823,swiftink
excellent service,"I have been using Swift for a number of years and Mark the owner is always there for assistance for whatever reason, is courteous, and has excellent customer service all the time.  I would not use anyone else.",5,2021-05-03T19:48:35.000Z,Jeanette Casciana,5163,Compatible Brother LC103M High-Yield Magenta Ink Cartridge,1gm0fkmh7pht824,swiftink
Would order again,I've ordered several times now and am very happy with the performance of the remanufactured Canon Ink Cartridges.,5,2021-05-03T18:58:49.000Z,Robin Graham,5623,Remanufactured Canon PG-210XL and CL-211XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht825,swiftink
Great Value,Used these products in the past with no problems.,5,2021-05-03T18:41:53.000Z,edward tannenbaum,4191,Compatible HP 564XL Magenta High Yield Ink Cartridge CB324WN,1gm0fkmh7pht826,swiftink
Wonderful Alternative,"Love these,
I haven’t had any issues",5,2021-05-03T17:42:45.000Z,Samantha Hyche,55676,Compatible HP 414A Toner Cartridge 4-Piece Combo Pack,1gm0fkmh7pht827,swiftink
don’t buy elsewhere,don’t buy elsewhere,5,2021-05-03T15:39:19.000Z,Mike Davis,6278,Remanufactured Epson T273XL320 273XL High Yield Magenta Ink Cartridge,1gm0fkmh7pht828,swiftink
,Remanufactured Epson 410XL 5-Set Ink Cartridges: 1 each of Black / Photo Black / Cyan / Magenta / Yellow,5,2021-05-03T15:16:45.000Z,Frederick Abel,6364,Remanufactured Epson 410XL 5-Set Ink Cartridges: 1 each of Black / Photo Black / Cyan / Magenta / Yellow,1gm0fkmh7pht829,swiftink
,Remanufactured Replacement 64XL High Yield Black Ink Cartridge for HP N9J92AN,5,2021-05-03T15:02:03.000Z,Lou Sallee,5479,Remanufactured Replacement 64XL High Yield Black Ink Cartridge for HP N9J92AN,1gm0fkmh7pht830,swiftink
"Great Service,","Great service
gt",5,2021-05-03T12:37:29.000Z,George Trocki,5625,Remanufactured Canon PG-245XL and CL-246XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht831,swiftink
One of the few sources for this cartridge . ..,"My HP DesignJet 430 is an absolute workhorse, still going after all of these years. HP stopped manufacture of the required 51640A cartridges several years ago. After running through NOS offerings on E-Bay, I found  SwiftInk which began selling newly manufactured cartridges. These are recognized by the plotter and have allowed me to continue using the 430 for the past two years. A minor reset was required to my pen assignments as the printed lines are slightly wider than with the  OEM product. 

Thank you SwiftInk for keeping my 430 online.",5,2021-05-03T09:25:22.000Z,John Foster,3493,Replacement for Hewlett Packard 51640A (HP 40 Black) Ink Cartridge,1gm0fkmh7pht832,swiftink
A good buy,Works fine with ny printer st a good price,5,2021-05-03T04:16:00.000Z,David Wagner,6364,Remanufactured Epson 410XL 5-Set Ink Cartridges: 1 each of Black / Photo Black / Cyan / Magenta / Yellow,1gm0fkmh7pht833,swiftink
,For some reason our printer isn't working with these cartridges so we can't review,5,2021-05-03T03:25:04.000Z,Ashley Gieschen,5637,Compatible Canon PGI-255XXL & CLI-251XL 12-Set Ink High Yield Cartridges: 4 Pigment Black & 2 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht834,swiftink
Ink cartrege review,Excellent.,5,2021-05-03T01:13:13.000Z,Nicholas Merolesi,4481,Compatible HP 48A (CF248A) JUMBO Black Toner Cartridge (2000 Page Yield),1gm0fkmh7pht835,swiftink
,I have purchased them before and only had a problem with on black cartridge not lasting very long.,4,2021-05-03T01:00:34.000Z,Lorraine Fyfe,4659,Remanufactured Hewlett Packard (HP) HP 61XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht836,swiftink
PACO,it is working till this moment,4,2021-05-03T01:00:24.000Z,Francisco del Rio,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht837,swiftink
,Very good,5,2021-05-03T00:59:19.000Z,Jose Ellin,3881,"Compatible Canon 054H (Black, Cyan, Magenta, Yellow) Set of 4 High Yield Toners",1gm0fkmh7pht838,swiftink
Lightning quick shipping,"Using a cartridge daily on my HP work printer and have had absolutely no problems whatsoever. Quality is on point, will be a repeat customer.",5,2021-05-03T00:48:37.000Z,Mike M,4065,Remanufactured Replacement Black Ink Cartridge for C8767WN / HP 96,1gm0fkmh7pht839,swiftink
Ink cartridges   5 STARS!!,I can always depend on Mark getting my order out promptly and  correctly.  Thanks Mark!!,5,2021-05-03T00:45:38.000Z,Wanda Wilson,6236,Remanufactured Epson 212XL High Yield Magenta Ink Cartridge,1gm0fkmh7pht840,swiftink
Great inks,Thank you     Great inks,5,2021-05-03T00:20:20.000Z,Ron Andino,6049,Remanufactured High Yield Black Ink Cartridge for Epson 79 (T079120),1gm0fkmh7pht841,swiftink
Canon CL-241XL,Great ink and great service.,5,2021-05-03T00:16:54.000Z,Bryan McElvogue,4667,Remanufactued Canon CL-241XL (5208B001) High Yield Color Ink Cartridge,1gm0fkmh7pht842,swiftink
Excellent value!,Last twice as long as the original HP cartridges that I have used in the past.,5,2021-05-03T00:08:02.000Z,Albert Judy,4657,Remanufactured Hewlett Packard CH563WN / HP 61XL High Yield Black Ink Cartridge,1gm0fkmh7pht843,swiftink
I Like it,I will keep ordering my ink from here. Thank You!,5,2021-05-02T06:23:35.000Z,Leslie White,4669,Remanufactured Canon CL-246XL Color Ink Cartridge - 8280B001AA,1gm0fkmh7pht844,swiftink
,I haven't used them at this time. Waiting for ink in other cartridge tp go dry. The order service was very speedy & well packaged.,5,2021-05-02T03:23:37.000Z,Julie Stephens,6148,Remanufactured Replacement for Epson T125120 (T1251) Black Ink Cartridge,1gm0fkmh7pht845,swiftink
Extremely Satisfied,"The service from Swiftink was rapid and the product, Remanufactured HP 63XL
was inexpensive and worked marvelously after installation.  From now on, all
my computer ink cartidges will be purchased from Swiftink.

Thanks Swiftink. Product was refilled promptly and worked esxterely well
after installation.  You've made me a long term customer.",5,2021-05-01T14:56:50.000Z,Jim Clack,5025,Remanufactured HP 63XL (F6U63AN) High Yield Color Ink Cartridge,1gm0fkmh7pht846,swiftink
Second or third purchase,"I purchased Swift Ink refills for my HP printer before, but just one at a time. The XL black seem to print as many pages , or more, than HP originals at a fraction of the price.  This time I hope to enhance savings by buying the 3 black, 2 color package.  The sealed packing appears high quality, so I am hoping they will store well. 
Print quality is excellent.",5,2021-05-01T12:57:22.000Z,James M,3889,Remanufactured Replacement Set of 5 - 3 Black & 2 Color Ink Cartridges for HP 62XL,1gm0fkmh7pht847,swiftink
Good product,"Works great, even in my newer HP.  Thanks - I really need you folks to help me with my tight budget -- I can afford your ink.",5,2021-05-01T01:41:19.000Z,Lois Allen,5025,Remanufactured HP 63XL (F6U63AN) High Yield Color Ink Cartridge,1gm0fkmh7pht848,swiftink
Canon Ink Cartridges,Great product for a low price,5,2021-05-01T00:41:55.000Z,Jason Bryan,4669,Remanufactured Canon CL-246XL Color Ink Cartridge - 8280B001AA,1gm0fkmh7pht849,swiftink
,Very good,5,2021-05-01T00:18:56.000Z,Margarita Alvarez,5027,Remanufactured HP 63XL (F6U64AN) High Yield Black Ink Cartridge,1gm0fkmh7pht850,swiftink
"Brother Black Printer, Model HL-L2350DW","Trouble free, clear copies and economical ink cartridges. Also, excellent customer service represntatives.",5,2021-04-30T20:42:58.000Z,Customer,6859,Compatible Brother TN760 High Yield Black Toner Cartridges - Set of 5,1gm0fkmh7pht851,swiftink
worked great !!!,"I will order from you again as I was very pleased with the ink for my
fax machine.  Thanks",5,2021-04-30T19:05:16.000Z,Peggy Spangler,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht852,swiftink
Swift Ink,Thank you for giving the correct ink. And the service was promot on time.,5,2021-04-30T01:52:56.000Z,Opal Fields,5029,Remanufactured HP 63XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht853,swiftink
Only the best for my Cannon,"The Swiftink is a long lasting, perfectly colored ink.  Whether it is black or “living color”  it’s all that I need.  My copies are perfect!  Price is great and the shipping is super fast.  I’ve been using  Swiftink for years.",5,2021-04-30T01:49:26.000Z,Sam Shikora,5617,Remanufactured Canon PG-245XL Black Ink Cartridge - 8278B001AA,1gm0fkmh7pht854,swiftink
Great Ink,Great ink. . ships fast.,5,2021-04-30T00:55:11.000Z,ShuNeece Smith,5029,Remanufactured HP 63XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht855,swiftink
,Remanufactured Epson 202XL 5-Set Ink Cartridges: 2 Black and 1 each of Cyan / Magenta / Yellow,5,2021-04-29T18:00:56.000Z,Yvonne Cooley,6230,Remanufactured Epson 202XL 5-Set Ink Cartridges: 2 Black and 1 each of Cyan / Magenta / Yellow,1gm0fkmh7pht856,swiftink
Ink,Ok,5,2021-04-29T12:39:39.000Z,Gordon Tune,6276,Remanufactured Epson T273XL220 273XL High Yield Cyan Ink Cartridge,1gm0fkmh7pht857,swiftink
Works as Expected,"Good price, Good Quality, Easy to order, quick delivery, excellent packaging. Don't have feedback yet on yield.",5,2021-04-28T11:41:00.000Z,Russell Robinette,3497,Remanufactured Replacement Black Ink Cartridge for 51645A / HP 45,1gm0fkmh7pht858,swiftink
Repeat Customer,We only buy our fax machine ink from Swiftink. The prices are unbeatable and the quality is great!,5,2021-04-27T14:12:29.000Z,Stacy Parker,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht859,swiftink
,Remanufactured Light Cyan Ink Cartridge for Epson 98 (T098520),5,2021-04-27T03:56:48.000Z,Paulette Bouchard,6123,Remanufactured Light Cyan Ink Cartridge for Epson 98 (T098520),1gm0fkmh7pht860,swiftink
resolved problem,"I've used Swift Ink a few times in the past. This time I had a real problem on my end. Within 3 days, my printer shut down/died. Now I'm having to buy a new printer. This had nothing to do with Swift Ink but I was thinking, what a waste of good  ink. Having nothing to loose, I contacted Swift Ink. To my surprise, they offered a solution. I returned , on my dime, ALL of the ink just purchased. .. .opened and unopened. Once they received my returned ink, they refunded my purchase price. That is wonderful customer service !",5,2021-04-26T21:45:31.000Z,Wanda Wortham,6220,Remanufactured Epson 200XL 10-Set Ink Cartridges: 4 Black & 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht861,swiftink
epson ink in the XKL size,I love the Epson Ink in the 252 XL size but it seems to be out of stock & hard to get per the web sight. I get replacement 2  regular 252 ink cartridges for 1 of the Xl size .  I am not happy with this due to the fact I run out of ink much faster & use more then 2 cartridges compared to the 252 XL duration.    Would prefer the 252XL's instead of replacements,5,2021-04-26T20:20:31.000Z,Cathy Depretis,6258,Remanufactured Epson 252XL High Yield Black Ink Cartridge - T252XL120,1gm0fkmh7pht862,swiftink
Happy customer,"Always a great product, price and prompt delivery. Highly recommended!",5,2021-04-26T12:26:44.000Z,Lonnie Sesskin,6262,Remanufactured Epson 252XL High Yield Magenta Ink Cartridge - T252XL320,1gm0fkmh7pht863,swiftink
,Works every time  good cartridges.,5,2021-04-26T02:56:04.000Z,Anonymous,4669,Remanufactured Canon CL-246XL Color Ink Cartridge - 8280B001AA,1gm0fkmh7pht864,swiftink
Always work!,These compatible cartridges always work great in my Samsung printer!,5,2021-04-25T11:33:39.000Z,Bill Maurer,5413,Compatible High Yield Black Laser Toner Cartridge to Replace Samsung MLT-D105L,1gm0fkmh7pht865,swiftink
As always . .. good,We have been using these replacement cartridges for years and and have never been disappointed.,5,2021-04-24T13:28:14.000Z,John Rade,6176,Remanufactured Replacement for Epson T127 10-Set Ink Cartridges: 4 Black & 2 each of Cyan / Magenta / Yellow,1gm0fkmh7pht866,swiftink
Great Product,I’ve ordered cartridges from Swift Ink 3-4 times and have always been pleased with the product. Fast shipping and excellent customer service. Highly recommend.,5,2021-04-24T11:13:52.000Z,Deborah Evans,3887,Remanufactured Hewlett Packard C2P05AN / HP 62XL High Yield Black Ink Cartridge,1gm0fkmh7pht867,swiftink
,I haven’t used it yet,5,2021-04-24T00:33:07.000Z,Connie Snyder,5617,Remanufactured Canon PG-245XL Black Ink Cartridge - 8278B001AA,1gm0fkmh7pht868,swiftink
,Remanufactured Replacement 64XL High Yield Tri-Color Ink Cartridge for HP N9J91AN,5,2021-04-24T00:27:43.000Z,Jelman SALAZAR,5477,Remanufactured Replacement 64XL High Yield Tri-Color Ink Cartridge for HP N9J91AN,1gm0fkmh7pht869,swiftink
Good operation and products.,"I haven’t had any problems with the ink cartridges in my Epson printer.  Quality of their products seems to be very good.  The ordering was simple, order promptly filled and sent.  I look forward to many more business exchanges.",5,2021-04-23T18:32:56.000Z,Kenneth Patrick,6109,Remanufactured Replacement for Epson T096820 (T0968) Matte Black Ink Cartridge for the Stylus Photo R2880,1gm0fkmh7pht870,swiftink
remanufactured Canon ink cartridge,"I have only printed out one item since receiving the ink cartridges and find the
ink to be of very good quality.  Was planning to purchase one color and one
black cartridge at Walmart until a friend highly recommended your store, so I
did just that.   
I'm not a computer user and have little to print out  the cartridges will probably
last a very long time.   Do they dry out over time?
Your company have quick service, good products and because a friend orders
regularly, recommends and I as well will refer friends to Swiftink.
Thank ou",5,2021-04-22T19:42:28.000Z,Mabel Brundage,5625,Remanufactured Canon PG-245XL and CL-246XL 5-Set High Yield Ink Cartridges: 3 Black and 2 Color,1gm0fkmh7pht871,swiftink
Great company,"Always quck to ship, accurate shipments and friendly folks.",5,2021-04-22T19:08:30.000Z,Sally Blackwell,2543,Compatible Canon 0340C001 (CLI-271XL) Gray Ink Cartridge,1gm0fkmh7pht872,swiftink
Purchasing Experience,My purchasing experience from Swift Ink are always excellent! Although the cartridges that I placed the order 14days ago still in our inventory and not yet been used. So I could give a feedback on the items it self.,5,2021-04-22T15:52:58.000Z,Rowena Lee,6791,Compatible Set of 4 Brother TN433 Toners: High Yield Black / Cyan / Magenta / Yellow,1gm0fkmh7pht873,swiftink
,"Perfectly pleased with the products, and the information regarding the status of my order and the predicted delivery time-line.",5,2021-04-22T14:40:53.000Z,Vincent Togno,5479,Remanufactured Replacement 64XL High Yield Black Ink Cartridge for HP N9J92AN,1gm0fkmh7pht874,swiftink
,"I have not used the cartridge yet
 It will probably be a month or two before i use it
 As always the person the person who filled my order was very. polite and helpful.",4,2021-04-22T04:23:56.000Z,Lila Schwartz,6174,Remanufactured Replacement for Epson T127420 (T1274) Extra High Capacity Yellow Ink Cartridge,1gm0fkmh7pht875,swiftink
As good as original except much less expensive.,This stuff and service is great,5,2021-04-22T01:32:08.000Z,brian bosies,4197,Remanufactured HP High Yield Black Ink Cartridge for CB336WN / HP 74XL,1gm0fkmh7pht876,swiftink
Good priced refills that work and no issues!,I've been a Swift Ink customer for some years and their Ink refilled/remanuf cartridges have worked well (had a CANON printer in the past but now have an EPSON) and their refills have worked great on both.,5,2021-04-22T00:40:41.000Z,KENNETH ,6593,Remanufactured Epson 702XL 4-Set Ink Cartridges: 1 each of Black / Cyan / Magenta / Yellow,1gm0fkmh7pht877,swiftink
Compatible HP 701 Black Ink Cartridge ( CC635A ),Works prefect !!,5,2021-04-22T00:27:28.000Z,John Miller,4257,"Compatible HP 701 Compatible Black Ink Cartridge (CC635A) for FAX 640, 650, 2140",1gm0fkmh7pht878,swiftink
